ACCELEROMETER X (m/sÂ²),ACCELEROMETER Y (m/sÂ²),ACCELEROMETER Z (m/sÂ²),GRAVITY X (m/sÂ²),GRAVITY Y (m/sÂ²),GRAVITY Z (m/sÂ²),LINEAR ACCELERATION X (m/sÂ²),LINEAR ACCELERATION Y (m/sÂ²),LINEAR ACCELERATION Z (m/sÂ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION Z (azimuth Â°),ORIENTATION X (pitch Â°),ORIENTATION Y (roll Â°),Time since start in ms,YYYY-MO-DD HH-MI-SS_SSS
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.1189,-1.6823,-1.1839,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514233,2021-03-31 13:09:33:425
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.1189,-1.6823,-1.1839,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514233,2021-03-31 13:09:33:425
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.1189,-1.6823,-1.1839,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514233,2021-03-31 13:09:33:425
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.1189,-1.6823,-1.1839,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514234,2021-03-31 13:09:33:426
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.1189,-1.6823,-1.1839,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514234,2021-03-31 13:09:33:426
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514235,2021-03-31 13:09:33:427
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514236,2021-03-31 13:09:33:428
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514236,2021-03-31 13:09:33:428
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514236,2021-03-31 13:09:33:428
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514236,2021-03-31 13:09:33:428
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514236,2021-03-31 13:09:33:428
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514236,2021-03-31 13:09:33:428
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514236,2021-03-31 13:09:33:428
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514236,2021-03-31 13:09:33:428
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514237,2021-03-31 13:09:33:429
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514237,2021-03-31 13:09:33:429
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514237,2021-03-31 13:09:33:429
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514237,2021-03-31 13:09:33:429
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514237,2021-03-31 13:09:33:429
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514237,2021-03-31 13:09:33:429
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514237,2021-03-31 13:09:33:429
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514238,2021-03-31 13:09:33:430
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514238,2021-03-31 13:09:33:430
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514238,2021-03-31 13:09:33:430
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514238,2021-03-31 13:09:33:430
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514238,2021-03-31 13:09:33:430
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514238,2021-03-31 13:09:33:430
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514238,2021-03-31 13:09:33:430
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514238,2021-03-31 13:09:33:430
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514239,2021-03-31 13:09:33:431
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514239,2021-03-31 13:09:33:431
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514239,2021-03-31 13:09:33:431
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514239,2021-03-31 13:09:33:431
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514239,2021-03-31 13:09:33:431
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514239,2021-03-31 13:09:33:431
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514239,2021-03-31 13:09:33:431
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514240,2021-03-31 13:09:33:432
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514240,2021-03-31 13:09:33:432
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514240,2021-03-31 13:09:33:432
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514240,2021-03-31 13:09:33:432
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514240,2021-03-31 13:09:33:432
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514240,2021-03-31 13:09:33:432
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514240,2021-03-31 13:09:33:432
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514240,2021-03-31 13:09:33:432
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514240,2021-03-31 13:09:33:432
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514241,2021-03-31 13:09:33:433
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514241,2021-03-31 13:09:33:433
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514241,2021-03-31 13:09:33:433
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514241,2021-03-31 13:09:33:433
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514241,2021-03-31 13:09:33:433
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514241,2021-03-31 13:09:33:433
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514241,2021-03-31 13:09:33:433
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514241,2021-03-31 13:09:33:433
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514242,2021-03-31 13:09:33:434
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514242,2021-03-31 13:09:33:434
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514242,2021-03-31 13:09:33:434
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514242,2021-03-31 13:09:33:434
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514242,2021-03-31 13:09:33:434
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514242,2021-03-31 13:09:33:434
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514243,2021-03-31 13:09:33:435
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514243,2021-03-31 13:09:33:435
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514243,2021-03-31 13:09:33:435
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514243,2021-03-31 13:09:33:435
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514243,2021-03-31 13:09:33:435
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514243,2021-03-31 13:09:33:435
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514243,2021-03-31 13:09:33:435
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514243,2021-03-31 13:09:33:435
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514243,2021-03-31 13:09:33:435
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514243,2021-03-31 13:09:33:435
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514244,2021-03-31 13:09:33:436
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514244,2021-03-31 13:09:33:436
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514244,2021-03-31 13:09:33:436
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514244,2021-03-31 13:09:33:436
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514244,2021-03-31 13:09:33:436
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514244,2021-03-31 13:09:33:436
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514244,2021-03-31 13:09:33:436
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514244,2021-03-31 13:09:33:436
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514245,2021-03-31 13:09:33:437
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514245,2021-03-31 13:09:33:437
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514245,2021-03-31 13:09:33:437
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514245,2021-03-31 13:09:33:437
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514245,2021-03-31 13:09:33:437
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514245,2021-03-31 13:09:33:437
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514245,2021-03-31 13:09:33:437
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514246,2021-03-31 13:09:33:438
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514247,2021-03-31 13:09:33:439
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514247,2021-03-31 13:09:33:439
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514248,2021-03-31 13:09:33:440
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514249,2021-03-31 13:09:33:441
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514249,2021-03-31 13:09:33:441
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514249,2021-03-31 13:09:33:441
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514250,2021-03-31 13:09:33:442
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514250,2021-03-31 13:09:33:442
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514250,2021-03-31 13:09:33:442
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514251,2021-03-31 13:09:33:443
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514251,2021-03-31 13:09:33:443
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514253,2021-03-31 13:09:33:445
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514254,2021-03-31 13:09:33:446
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514255,2021-03-31 13:09:33:447
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514255,2021-03-31 13:09:33:447
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514256,2021-03-31 13:09:33:448
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514256,2021-03-31 13:09:33:448
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514256,2021-03-31 13:09:33:448
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514256,2021-03-31 13:09:33:448
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514256,2021-03-31 13:09:33:448
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514257,2021-03-31 13:09:33:449
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514258,2021-03-31 13:09:33:450
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514258,2021-03-31 13:09:33:450
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514258,2021-03-31 13:09:33:450
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514259,2021-03-31 13:09:33:451
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514259,2021-03-31 13:09:33:451
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514259,2021-03-31 13:09:33:451
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514259,2021-03-31 13:09:33:451
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514259,2021-03-31 13:09:33:451
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514259,2021-03-31 13:09:33:451
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514260,2021-03-31 13:09:33:452
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514260,2021-03-31 13:09:33:452
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514260,2021-03-31 13:09:33:452
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514260,2021-03-31 13:09:33:452
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514260,2021-03-31 13:09:33:452
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514260,2021-03-31 13:09:33:452
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514260,2021-03-31 13:09:33:452
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514260,2021-03-31 13:09:33:452
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514261,2021-03-31 13:09:33:453
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514261,2021-03-31 13:09:33:453
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514261,2021-03-31 13:09:33:453
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514261,2021-03-31 13:09:33:453
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514261,2021-03-31 13:09:33:453
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514261,2021-03-31 13:09:33:453
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514261,2021-03-31 13:09:33:453
1.208,2.1982,6.5244,2.3715,3.1258,8.9875,-0.9374,-0.7681,-2.2891,-0.4961,2.108,-0.4429,15.63,38.13,11.44,351.86,72.82,-43,514261,2021-03-31 13:09:33:453
